src_lang,tgt_lang,src_text,tgt_text,src_len,tgt_len,src_tokens,tgt_tokens,lang_pair,translation,bleu
nb,sv,Denne prisbelønte hybriden er sykdomsbestandig og enkel å dyrke.,Den här prisbelönta hybriden är sjukdomsresistent och lättskött.,64,64,9,8,nb_sv,Denna prisbörda hybrid är sjukdomsmålig och enkel att odla.,5.522397783539471
nb,sv,"Du kan kvele eller klamre seg til partneren din, opptre kontrollerende eller manipulere dem, så det er viktig for deg å jobbe med det før å være med noen eller vil du presse dem bort.","Du kan kväva eller hålla fast vid din partner, agera kontrollerande eller manipulera dem, så det är viktigt för dig att arbeta på det innan att vara med någon eller du kommer att driva bort dem.",183,194,35,36,nb_sv,"Du kan klämma eller klämra sig till din partner, uppträdande eller manipulera dem, så det är viktigt för dig att arbeta med det innan du pressar bort dem.",38.35901367269295
nb,sv,Dere skal begynne i Jerusalem.,De skulle börja i Jerusalem.,30,28,5,5,nb_sv,Ni ska börja i Jerusalem.,50.81327481546149
nb,sv,Men det iltre temperamentet førte til en litt kjedelig episode for den lovende whiskeyprodusenten.,Men det hetlevrade temperamentet ledde till en olycklig episod för den lovande unge whiskytillverkaren.,98,103,14,14,nb_sv,Men det illa temperamentet ledde till en lite tråkig episod för den lagliga whiskyprisken.,27.22589423069701
nb,sv,Lag til å nå lengst head-to-head - spill på laget som når lengst i turneringen.,Lag som tar sig längst Head-To-Head - Spela på det lag du tror tar sig längst i turneringen.,79,92,15,18,nb_sv,Skapa för att nå maximalt head-to-head -spel som när längst ner i turnedsättningen.,2.8099817702511314
nb,sv,Belønner gode undervisere,Belöna duktiga lärare,25,21,3,3,nb_sv,Blönor bra undervisare,0.0
nb,sv,En slik mening er som regel dannet av en av disse tre grunner:,En sådan åsikt bildas som regel av en av följande tre skäl:,62,59,13,12,nb_sv,En sådan mening är oftast en av dessa tre orsaker:,9.78090152232118
nb,sv,du lider av nedsatt nyrefunksjon eller trenger dialyse.,du har nedsatt njurfunktion eller behöver dialys.,55,49,8,7,nb_sv,Du lider av nedsatt njutning eller behöver dialysera.,11.339582221952005
nb,sv,Boas (בועז fra hebraisk og betyr «styrke») er i Det gamle testamentet en rik mann som giftet seg med Rut.,Boas (בועז) är i Gamla Testamentet en rik man som äktade Rut.,105,61,20,12,nb_sv,Boas (ţ från hebraiska och betyder 'volym') är i det gamla provamentet en rik man som gifte sig med Rut.,18.15737416858212
nb,sv,Det er en unisex supplement og alle kjønn kan prøve det.,Det är en unisex kompletterar och alla könen kan prova.,56,55,11,10,nb_sv,Det är ett unikt supplement och alla kön kan prova det.,12.192091596713041
nb,sv,Bethesda Terrace er designet som hjertet til Central Park.,Bethesda Terrace är designad som hjärtat av Central Park.,58,57,9,9,nb_sv,Bethesda Terrace är designad som hjärtat till Central Park.,65.80370064762461
nb,sv,"På den måten jobber de målrettet mot et bedre miljø, og ved at de i tillegg minimerer bruken av kjemikalier kan du være trygg på at produktene leverer det de skal uten helseskadelige følger - en fantastisk nyhet for barna!","På det sättet jobbar de målmedvetet för en bättre miljö, och eftersom de dessutom minimerar bruket av kemikalier kan du vara trygg i att produkterna gör det de ska utan hälsoskadliga följder - en fantastisk nyhet för barnen!",222,224,40,38,nb_sv,"På det sättet arbetar de målinriktade mot en bättre miljö, och genom att de förutom minimerar användningen av kemikalier kan du vara säker på att produkterna lever utan hälsoskador – en underbar nyhet för barnen!",28.81788375211612
nb,sv,Ikke dårlig hvis du er på et budsjett.,"Inte illa, om du är på en budget",38,32,8,8,nb_sv,Inte dåligt om du är på budget.,33.764591090632756
nb,sv,"Nå har vi også lokalpolitiske programmer, noe som er unikt i den nasjonale bevegelsen.","Nu har vi även lokalpolitiska program, vilket är rätt unikt inom den nationella rörelsen.",86,89,14,14,nb_sv,"Nu har vi också lokalpolitiska program, vilket är unikt i den nationella rörelsen.",47.10593765802857
nb,sv,"Mange tror at det er vanskelig å unngå hårsekk betennelse fordi du ikke kan hindre inngrodde hår, men det er hjelp å få.","Många tror att det är svårt att undvika hårsäckinflammation och inåtväxande hår, eftersom du inte kan förhindra att håren växer inåt, men eftersom detta inte är anledningen finns det hjälp till hands.",120,200,23,32,nb_sv,"Många tror att det är svårt att undvika hårsäkerhet eftersom du inte kan förhindra ingruens hår, men det är svårt att få.",31.833293505027232
nb,sv,Hotell i nærheten av Oaxaca Lending Library,Hotell nära Oaxaca Lending Library,43,34,7,5,nb_sv,Hotell i närheten av Oaxaca Lending Library,26.269098944241588
nb,sv,"Tar man imot Guds ord som menneskeord, så blir det ingen kraft som er virksom i en.",Om man tar emot Guds Ord som ett ord från människor blir det ingen kraft som är verksam i en.,83,93,17,20,nb_sv,"Tar man emot Guds ord som mänskligt ord, så blir det ingen kraft som är virksam i en.",32.97891327043528
nb,sv,"Kurset er utviklet med en nøkkel interessentgruppe som omfatter lærere, klinisk sykepleier konsulenter, sykepleier enhetsledere, direktører for sykepleie og forbrukere.","Kursen har utvecklats med en grupp nyckelintressent som inkluderar lärare, kliniska sjuksköterska konsulter, sjuksköterska enhetschefer, direktörer i omvårdnad och konsumenter.",168,176,20,20,nb_sv,"Kurset har utvecklats med en nyckelgrupp som omfattar lärare, klinisk sjuksköterska konsulter, sjuksköterska enheter, direktörer för sjuksköterska och konsulter.",24.82192663584399
nb,sv,Dette skyldes egenartene i strukturen i luftveiene og begrensningen av den fysiske aktiviteten til spedbarn.,Detta beror på särdragen i andningsorganets struktur och begränsningen av barns motoriska aktivitet.,108,100,15,13,nb_sv,Detta beror på de egna strukturerna i luftvägarna och begränsningarna av den fysiska verksamheten i spedbarn.,10.521495173810226
nb,sv,"Din billett gir deg gratis adgang til alle deltakende barer og klubber, en gratis drink og flere rabatter for mat, drikke og aktiviteter.","Din biljett ger dig fri entré till alla deltagande barer och klubbar, en gratis drink och flera rabatter för mat, dryck och aktiviteter.",137,136,23,23,nb_sv,"Din biljett ger dig fritt tillgång till alla deltagande barer och klubbar, en gratis drink och fler rabatter för mat, dryck och aktiviteter.",74.32254773174189
nb,sv,"Hvis du er interessert i å opprette en brukergruppe, bør din første kontakt være administrator.","Om du är intresserad av att skapa en användargrupp, bör din första kontakt vara en administratör.",95,97,15,16,nb_sv,Om du är intresserad av att skapa en användargrupp bör din första kontakt vara administratör.,69.3315425419104
nb,sv,"Hvis det er tilfelle, anbefaler vi at du bruker alle våre andre alternative betalingsmåter for å fortsette.","Om så är fallet, rekommenderar vi starkt att du använder alla våra andra alternativa betalningsmetoder för att fortsätta.",107,121,17,18,nb_sv,Om det är fallet rekommenderas vi att du använder alla andra alternativ för att fortsätta.,27.98263237576258
nb,sv,Vennene ble myrdet.,Vännerna mördades.,19,18,3,2,nb_sv,Vänner mördades.,55.03212081491043
nb,sv,"Kroppen er skapt for bevegelse, ikke for sittestillende arbeid i time etter time.",Kroppen är skapad för rörelse och inte för stillasittande arbete timme ut och timme in.,81,87,13,15,nb_sv,"Kroppen är skapad för rörelse, inte för sitt stillande arbete i timmar efter timme.",28.78787818101128
nb,sv,"Det er fortsatt sterkt, men ikke det sikreste.","Det är fortfarande säkert, men inte det mest säkra.",46,51,8,9,nb_sv,"Det är fortfarande starkt, men inte den säkraste.",24.70315512339778
nb,sv,Men nøkkelen forsvinner umiddelbart ned i en underlig og mystisk parallell verden.,Men nyckeln försvinner omedelbart in i en underlig och mystisk värld.,82,69,12,11,nb_sv,Men nyckeln försvinner omedelbart ner i en underlig och mystisk parallell värld.,52.664038784792666
nb,sv,FNs globale mål,FNs globala utvecklingsmål,15,26,3,3,nb_sv,FN:s globala mål,10.682175159905848
nb,sv,Du er i stand til å ta bedre beslutninger og holde fast ved dem.,Du kan fatta bättre beslut och hålla fast vid dem.,64,50,14,10,nb_sv,Du kan ta bättre beslut och hålla fast vid dem.,74.19446627365011
nb,sv,En stor bekymring en person har når de skal ansette en entreprenør er om ikke denne personen vil være i stand til å utføre jobben.,Ett stort bekymmer en person har vid anställning av en entreprenör är om inte den personen kommer att kunna utföra jobbet.,130,122,25,21,nb_sv,En stor oroande person har när de ska anställa entreprenörer om inte denna person kan utföra arbetet.,5.383066722109051
nb,sv,"Samletank går under benevnelsen ""lukket anlegg"", og benyttes som midlertidig deponeringssted for kloakkavfall fra hytter og hus uten tilknytning til kommunalt avløp.","Sluten tank går under benämningen sluten anläggning, och används som tillfällig deponeringsplats för avloppsvatten från stugor och hus utan anslutning till kommunalt avlopp.",165,173,22,23,nb_sv,"Sammantaget går under benägenheten ""stängt anläggning"", och används som tillfälligt deponeringsställen för kloackavfall från stugor och hus utan anknytning till kommunalt avlopp.",40.567820222435614
nb,sv,Huset var veldig rent og en perfekt størrelse for to av oss.,Lägenheten var super ren och perfekt storlek för två av oss.,60,60,12,11,nb_sv,Huset var väldigt rent och en perfekt storlek för två av oss.,50.08718428920986
nb,sv,Koder er meningssystemer som tegnene er organisert inn i.,Koderna är system inom vilka tecknen är organiserade.,57,53,9,8,nb_sv,Kodar är meningssystem som är organiserade i.,11.59119922599073
nb,sv,Du tror du kan kontrollere livet mitt?,Tror ni att ni ska kunna styra mitt liv?,38,40,7,9,nb_sv,Du tror du kan kontrollera mitt liv?,16.009559139455188
nb,sv,"Dette kortsiktige lånet passer godt til bedrifter som trenger penger umiddelbart, og er villige til å betale tilbake i 3 - 36 måneder.",Detta kortfristiga lån är en bra passform för företag som behöver pengar omedelbart och är villiga att betala tillbaka i 3 - 36 månader.,134,136,23,24,nb_sv,Denna kortsiktiga lån passar väl till företag som behöver pengar omedelbart och är villiga att betala tillbaka i 3 - 36 månader.,66.95580814326165
nb,sv,Vi var en flott gjeng som hadde en hyggelig helg sammen.,Vi var ett härligt gäng som hade en underbar helg tillsammans.,56,62,11,11,nb_sv,Vi var en bra gäng som hade en trevlig helg tillsammans.,34.172334076593074
nb,sv,Du kan også ta ferge til Korfu som kun er noen timer unna.,Du kan också ta en färja till Korfu som bara tar någon timme.,58,61,13,13,nb_sv,Du kan också ta färre till Korfu som bara är några timmar borta.,36.6192636299943
nb,sv,"På kvelden kan dere nyte alt det den vidstrakte dalen har å tilby; et uforglemmelig landskap av bjørkeskog, juv, grotter og kraftige fosser.","På kvällen njuter vi av det den vidsträckta dalen har att erbjuda; ett oförglömligt landskap med björkskog, raviner, grottor och kraftfulla vattenfall.",140,151,23,22,nb_sv,"På kvällen kan ni nyta allt det vidstrukta dalen har att erbjuda, ett oförskämt landskap av björkskog, juv, grottor och kraftiga fossar.",17.4932986566737
nb,sv,Innse at medlidenhet holder deg fanget.,Inse att medlidande håller dig fast.,39,36,6,6,nb_sv,Inse att medkänsla håller dig fångade.,19.64073254502566
nb,sv,Dokumentasjon og nedlastninger:,Dokumentation och nedladdningar:,31,32,3,3,nb_sv,Dokumentation och nerladdningar:,35.35533905932737
nb,sv,Flott anlagt hage som leder ned til en liten bekk.,Flott anlagda trädgård som leder ner till en liten bäck.,50,56,10,10,nb_sv,Den anställda trädgården som leder ner till en liten bäck.,67.86502681586727
nb,sv,Wulff Supplies-konsernet skal være politisk uavhengig og ikke bidra finansielt direkte til politiske partier eller kandidater.,Sensys Gatso ska vara politiskt obundet och inte bidra finansiellt direkt eller indirekt till politiska partier eller kandidater.,126,129,16,18,nb_sv,Wulf Supplies-konsernet ska vara politiskt oberoende och inte bidragande finansiellt direkt till politiska partier eller kandidater.,37.220205107780046
nb,sv,Skrå brystlomme med plass for mobiltelefon og penn.,Snedställd bröstficka med plats för mobiltelefonoch pennor.,51,59,8,7,nb_sv,Slå bröst med plats för mobiltelefon och penna.,19.070828081828378
nb,sv,Du vil også være i stand til å gjøre kvalitative og kvantitative dommer om i hvilken grad disse kravene er oppfylt.,Du kommer också att kunna göra kvalitativa och kvantitativa bedömningar av i vilken utsträckning dessa krav har uppfyllts.,115,122,21,18,nb_sv,Du kommer också kunna göra kvalitativa och kvantitativa domar om i vilken utsträckning dessa krav är uppfyllda.,45.46852631699835
nb,sv,Unngå tragedie ved å gi akt på åndelige varselskilt satt opp langs veien av Gud og profeter.,Undvik tragedier genom att följa andliga varningsskyltar som Gud och profeterna har satt upp längs vår väg.,92,107,17,17,nb_sv,Undvik tragedie genom att ge akt på andliga varelser satt upp längs vägen av Gud och profeter.,12.846189726767717
nb,sv,Den gode nyheten er at de fleste av disse brukerne er fornøyd med de positive resultatene av produktet.,Den goda nyheten är att de flesta av dessa användare nöjda med de positiva resultaten av produkten.,103,99,18,17,nb_sv,Den goda nyheten är att de flesta av dessa användare är nöjda med de positiva resultaten av produkten.,84.92326635760686
nb,sv,Islandsk distribusjon: Sena,Isländsk distribution: Sena,27,27,3,3,nb_sv,Isländska distribution: Sena,59.460355750136046
nb,sv,"- Corian kan vi heller ikke komme utenom, med sine egenskaper i forhold til ubegrenset form og farge, og som i tillegg kan repareres og vedlikeholdes, deles opp og skjøtes på stedet, legger Charlotte Green til.","- Corian vi inte kan få utanför, med sina egenskaper i förhållande till obegränsad form och färg, och som dessutom kan repareras och underhållas, upp och gick på plats, tillägger Charlotte Grön till.",210,199,36,33,nb_sv,"- Corian kan vi inte heller komma utanför, med sina egenskaper i förhållande till obegränsat form och färg, och som dessutom kan repareras och underhållas, delas upp och sköttes på platsen, lägger Charlotte Grete till.",51.78186517582887
nb,sv,Da må du vite hvilke egenskaper ulike typer mikrofoner har.,Ni får gärna berätta vad de olika mikrofonerna har för egenskaper.,59,66,10,11,nb_sv,Då måste du veta vilka typer av mikrofoner har.,4.085507150363302
nb,sv,Det er bare så synd at han virker til å være en posterboy for klubben.,Se det mer som att du blev en posterboy för problemet.,70,54,15,11,nb_sv,Det är bara så synd att han verkar vara en posterboy för klubben.,12.011055432195764
nb,sv,Den gjør det altså mulig for deg å løfte opp beina og gå.,Den gör det möjligt för dig att lyfta benen och gå.,57,51,13,11,nb_sv,Det gör det möjligt för dig att lyfta upp ben och gå.,57.83569866465144
nb,sv,Velkommen til siden som handler om casinobonuser på nettet.,Välkommen till sidan som handlar om casinobonusar på nätet.,59,59,9,9,nb_sv,Välkommen till sidan som handlar om casinobonuser på nätet.,65.80370064762461
nb,sv,"Da Yongzheng-keiseren døde i 1735, ble hans hemmelige testamente åpnet.","När Yongzheng-kejsaren avled 1735 öppnades hans hemliga testamente, där Hongli utsågs till tronföljare.",71,103,10,13,nb_sv,"Da Yongzänket dog år 1735, blev hans hemliga testament öppnade.",6.632729312157198
nb,sv,og mat og gaver er handlet inn.,Det har handlats mat och presenter.,31,35,7,6,nb_sv,och mat och givare är agera in.,12.22307556087252
nb,sv,"Gjør det ikke det, så er systemet ikke naturlagsanalogt.","Gör det inte det, så är systemet inte naturlagsanalogt.",56,55,9,9,nb_sv,"Gör det inte, så är systemet inte natursanalogt.",48.959148327580515
nb,sv,nødvendig i tekniske termer (teknisk nødvendighet),nödvändigt i tekniska termer (teknisk nödvändighet),50,51,6,6,nb_sv,Gränser i tekniska termer (t.ex. nödvändighet),27.901593935858266
nb,sv,Eg bruker paraply og genser.,Nu tar jag paraplyt och traskar.,28,32,5,6,nb_sv,Jag använder paraply och gener.,8.170609724417774
nb,sv,Han kommer fra en velstående familie og har alltid hatt et enkelt liv.,"Han kommer från en rik familj, men vill bara leva ett normalt liv.",70,66,13,13,nb_sv,Han kommer från en välstående familj och har alltid haft ett enkelt liv.,21.152545079560706
nb,sv,Ideer for en jente 15 år bursdag,Idéer för en flicka 15 år födelsedag,32,36,7,7,nb_sv,Ide för en tjej 15 år födelsedag,30.739407647563215
nb,sv,Plutselig forsvant han med hodet først.,Plötsligt försvann han med huvudet före.,39,40,6,6,nb_sv,Plötsligt försvann han med huvudet först.,64.34588841607616
nb,sv,"I tillegg til praksisplasser, studenter generelt bli involvert i forskning i forbindelse med to kurs-CPSC 400: Programmering Prosjekter og CPSC 495: Computer Science Seminar.... [-]",Förutom praktikplatser får eleverna generellt involverade i forskning i samband med två kurser-CPSC 400: Programmering Projekt och CPSC 495: Datavetenskap Seminarium.... [-],181,173,25,22,nb_sv,"Utöver praktiken, studerande i forskning med två kurs-CPSC 400: Programmeringsprojekt och CPSC 495: Computer Science Seminar... [-]",28.118790704770415
nb,sv,"Kapellet ble bygget som et privat kapell til paven, og han fikk ingen ringere enn Michaelangelo til å utsmykke det.",Kapellet byggdes som ett privat kapell till påven och han fick ingen mindre än Michelangelo att smycka ut det.,115,110,20,19,nb_sv,"Kapell byggdes som ett privat kapell till paven, och han fick inga ringare än Michaelangelo att utsmycka det.",34.03336518440548
nb,sv,"For å oppnå dette, vil vi overføre ikke bare bilens identifikasjonsnummer, men også ditt brukernavn (Porsche ID), teknisk og/eller salgsrelaterte tilgjengelighet på servicer og produkttilbud til din Porsche ID-brukerkonto eller kjøretøy og aktuelle hendelser innenfor omfanget av opprettelsen, endring eller sletting av din Porsche ID-brukerkonto, koblinger til biler, valg av forhandlere eller aktivering eller deaktivering av tjenester.","I detta syfte överför vi inte bara ditt fordons identifieringsnummer utan även ditt användarnamn (Porsche ID), den tekniska eller försäljningsrelaterade tillgängligheten av tjänster och produkter för ditt Porsche ID-användarkonto eller fordon samt relevanta händelser inom ramen för skapande, ändring eller radering av ditt Porsche ID-användarkonto, länkar till fordon, val av återförsäljare eller aktivering eller inaktivering av tjänster.",438,440,57,57,nb_sv,"För att uppnå detta kommer vi inte bara att överföra bilens identifieringsnummer, utan också ditt användarnamn (PorscheID), tekniska och/eller försäljningsrelaterade tillgångar på service och produkttillhandahållande till din Porsche-id-konto eller fordon och behöriga händelser inom ramen för skapandet, eller ta bort din Porsche- användarkontor, kopplingar till bilar, val av förhandlar eller aktivering av tjänster.",11.81659138642353
nb,sv,Executive Report er en periodisk e-postrapport som oppsummerer status i forhold til de viktigste KPI-ene for digitale og andre kanaler.,Executive Report är en periodisk e-mailrapport som sammanfattar hur ni ligger till mot era viktigaste KPI för digitala och andra kanaler.,135,137,20,21,nb_sv,Executiv Report är en periodisk e-postrapport som sammanfattar status i förhållande till de viktigaste KPI-projekten för digitala och andra kanaler.,36.32000569772959
nb,sv,"Rask og enkel, spaghetti carbonara er det perfekte alternativet, enten det er for en stor familie sammen eller å bli lagret og lagret til middager hele uken.","Snabb och lätt, spaghetti carbonara är det perfekta alternativet, oavsett om det är för en stor familj att komma ihop eller att lagras och sparas för middagar hela veckan.",157,171,27,29,nb_sv,"Snabb och enkel, spaghetti carbonara är det perfekta valet, antingen för en stor familj tillsammans eller sparas till middagar hela veckan.",31.159366463800758
nb,sv,"Om statistikken gjelder for American League eller National League, en fan er beroliget av kompetente data lagres med når de går på spill hele året.","Om statistiken avser American League eller National League, en fläkt är lugnad av att ha behöriga data som ska användas när de deltar i spel under hela året.",147,157,25,28,nb_sv,"Om statistiken gäller för American League eller National League, en fan är lugnt av kompetent data lagras med när de går på spel hela året.",28.476978256658253
nb,sv,"Vi anbefaler ruter oppsettet - ikke bare vil det åpne dørene til ubegrenset innhold, det vil beskytte hver enkelt enhet som er tilkoblet også.","Vi rekommenderar att du ställer in den på routern - detta kommer inte bara att öppnar dörrarna till obegränsat innehåll, det skyddar även alla enskilt anslutna enheter.",142,168,24,27,nb_sv,"Vi rekommenderar inte bara att den öppna dörren till obegränsad innehåll, det kommer att skydda varje enskild enhet som är ansluten också.",10.259000684104853
nb,sv,Skriv inn kampanjekode / fordel MAXBTCL ved registrering og delta i våre private turneringer hver mandag.,Ange kampanjkod / förmån MAXBTCL vid registrering och delta i våra privata turneringar varje måndag.,105,100,16,15,nb_sv,Skriv in kampanjkod / fördel MAXBTCL vid registrering och delta i våra privata turner varje måndag.,53.12583871630397
nb,sv,"Grunnen til at mantelen er bygd opp i to lag, er trolig at forskjellige mineraler er stabile under de ulike trykk- og temperaturforholdene som dominerer i hvert av de to lagene.",Skälet till att manteln är uppbyggd av två lager är förmodligen att olika mineraler är stabila under de varierande tryck- och temperaturförhållanden som dominerar i vardera lager.,177,179,31,27,nb_sv,Anledningen till att mantelen är byggd i två lager är troligen att olika mineraler är stabila under de olika tryck- och temperaturförhållandena som dominerar i var och en av de två lagerna.,28.761107249998986
nb,sv,"Både langs Oslofjorden og på Sørlandet har det tradisjonelt vært omfattende feiring av sommernatta med bål ved sjøen, båtliv og festing.","I Oslofjorden och södra Norge har det traditionellt varit en omfattande fest på sommarnätter med brasa vid havet, båtliv och fester.",136,132,21,21,nb_sv,"Både längs Oslofjorden och på Sydlandet har det traditionellt varit omfattande fir av sommarnatta med bål i havet, båtliv och festing.",24.64501369713123
nb,sv,Diskutere alltid eventuelle endringer du har tenkt å gjøre med helsepersonell før du gjør dem.,Alltid diskutera eventuella ändringar du har tänkt göra med din vårdgivare innan du gör dem.,94,92,15,15,nb_sv,Diskutera alltid ändringar du har för avsikt att göra med hälsopersonal innan du gör dem.,33.64932442330151
nb,sv,"Lenovo ThinkPad P1, P53 og P73: Priser og Spesifikasjoner","Lenovo ThinkPad P1, P53 och P73: Priser och Specifikationer",57,59,9,9,nb_sv,"Lenover ThinkPad P1, P53 och P73: Pris och Specifikationer",63.15552371794039
nb,sv,"Pinkie Pie mest berømte søt tann blant alle jentene, så hun vil bli henrykt av dette paradiset med cupcakes og godteri.","Pinkie Pie: s mest kända sweet tooth bland alla tjejer, så hon kommer att bli glad av detta paradis med muffins och godis.",119,122,21,23,nb_sv,"Pinkie Pie mest berömda sömda tand bland alla flickor, så hon kommer att bli avbruten av detta paradis med cupcakes och väleri.",32.721150894871734
nb,sv,Slik støtter Microsoft 365 din GDPR-tilpasning,Så stöttar Microsoft 365 din GDPR-anpassning,46,44,6,6,nb_sv,Sådana stödjer Microsoft 365 din GDPR-pas,30.213753973567677
nb,sv,I høst er det valg i Tyskland.,I höst är det val i Tyskland.,30,29,7,7,nb_sv,I höst är det valet i Tyskland.,50.000000000000014
nb,sv,"Voksen kan med fordel også brukes på nye og fargede møbler, som da vil beholde glans og farge lengre.","Den vuxna kan också användas för nya och färgade möbler, som kommer att hålla sken och färg under lång tid.",101,107,19,20,nb_sv,"Vuxen kan också användas på nya och färgade möbler, som kommer att behålla glansen och färgen längre.",39.114871790670115
nb,sv,Det finnes visse variasjoner i henhold til fleksibiliteten og erfaringsnivået ditt.,Det finns vissa variationer på denna ställning beroende på din flexibilitet och erfarenhetsnivå.,83,96,11,13,nb_sv,Det finns vissa variationer enligt flexibilitet och erfarenhetsnivån.,21.165417903210944
nb,sv,"Hvordan binære opsjoner fungerer yahoo, rask utvikling i programvare, og globaliseringen av handel, førte til en boom i disse 'digitale' alternativene - og ekspansjonstrenden fortsetter.","Den snabba utvecklingen inom mjukvara och globaliseringen av handeln ledde till en uppsving i dessa ""digitala"" alternativ - och expansionstrenden fortsätter.",186,157,25,21,nb_sv,"Hur binära optioner fungerar yahoo, snabb utveckling av programvara, och globaliseringen av handel, ledde till en boom i dessa ""digitala"" alternativ - och expansionstrenderna fortsätter.",25.78557675410513
nb,sv,Takk for denne runden.,Tack för den här rundan.,22,24,4,5,nb_sv,Tack för den här omgången.,53.7284965911771
nb,sv,I stedet skjer,I stället sker,14,14,3,3,nb_sv,Istället händer,0.0
nb,sv,Kom seg betraktelig...,bekomma dem nämnvärt...,22,23,3,3,nb_sv,Komma besvärligt...,32.555630133216134
nb,sv,"I dag er vi stolte av å kunne si at vi har mer enn én million kunder og brukere, i mer enn 178 land.",Idag är vi stolta över att säga att vi har mer än en miljon användare och kunder som kommer från mer än 178 länder.,100,115,24,24,nb_sv,Idag är vi stolta över att säga att vi har mer än en miljon kund och användare i mer än 178 länder.,69.35232377939268
nb,sv,"Det meste du er anklaget for lagring av ulovlig nedlastede opphavsrettsbeskyttet materiale som er mot lokal lovgivning, og deretter brukeren er truet av et fengsel setning opp til et par år for han har «gjort».","Oftast anklagas du för att ha lagrat olagligt nedladdat upphovsrättsskyddat material som är emot dina lokala lagar och sedan hotas användaren med fängelsestraff upp till ett fåtal år för vad han än har ""gjort"".",210,210,35,34,nb_sv,"Det mesta du är anklagad för att lagra olagliga nerladdade upphovsrättsskyddat material som är mot lokal lagstiftning, och sedan användaren är hotade av ett fängelse upp till ett par år för han har ""givit"".",13.221480420392126
nb,sv,Og det går ikke ann å la Sonos-spilleren finne tilfeldig valgte sanger.,Och det duger inte att låta Sonos-spelaren spela upp låtar slumpmässigt.,71,72,12,11,nb_sv,Och det går inte att låta Sonos-spelaren hitta slumpmässigt valda sånger.,27.09198854675628
nb,sv,Sakte med sikkert har selskapet utviklet seg til det det er i dag.,Sakta och men säkert har företaget expanderat till vad det är idag.,66,67,13,12,nb_sv,Långsamt har företaget utvecklat sig till det är idag.,24.051990745470516
nb,sv,"- IAAF brukte meg tidligere som en menneskelig forsøkskanin for å eksperimentere med hvordan medisinene de krevde at jeg tok, ville påvirke testosteronnivåene mine, sier Semenya.","- IAAF har tidigare använt mig som ett mänskligt försöksdjur för att experimentera med hur den medicinering de krävde att jag tar påverkar mina testosteronnivåer, säger Semenya enligt AFP.",178,188,26,29,nb_sv,"- IAAF använde mig tidigare som en mänsklig prövning för att experimentera med hur medicinerna de krävde att jag skulle påverka mina testosteronnivåer, säger Semenya.",33.50470468716941
nb,sv,Men noen ganger får fargen på tungen vår en hvitaktig tone.,Men ibland blir färgen på tungan en vitaktig ton.,59,49,11,9,nb_sv,Men ibland får vår tunga en vitaktig ton.,31.76215203205584
nb,sv,"Pust inn dypt for å frigjøre det fysiske, mentale og følelsesmessige stresset av fortsatte endringer.","Andas djupt för att släppa den fysiska, mentala och emotionella stressen av fortsatta förändringar.",101,99,15,14,nb_sv,"Pust in djupt för att frigöra det fysiska, mentala och känslomässiga stressen av fortsatta förändringar.",42.9513694636652
nb,sv,"Denne prosessen sikrer en høy metabolisme økt vekttap, og en full stopp av Clenbuterol bruke etter at du har oppnådd ønsket kroppsvekt.","Denna process säkerställer en hög ämnesomsättning ökad viktminskning, och en punkt av Clenbuterol använda efter du har åstadkommit önskad kroppsvikt.",135,149,22,20,nb_sv,"Processen säkrar en hög metabolism ökade viktadep, och en fullständig stopp av Clenbuterol använder efter att ha uppnått önskad kroppsvikt.",13.924499401499876
nb,sv,Drivstoff for folk som bryr seg,Bränsle för folk som bryr sig.,31,30,6,6,nb_sv,Bränsle för människor som bryr sig,32.159351091190125
nb,sv,"Her finnes det over 700 fotoalbum av ulike typer og størrelser, alt fra søte minialbum til store album som har plass til opptill 500 bilder.","Här finns över 700 fotoalbum i flera olika kategorier och storlekar, allt från söta minialbum till stora album som rymmer upp till 500 bilder.",140,142,25,24,nb_sv,"Här finns det över 700 fotoalbum av olika typer och storlekar, allt från söta minibum till stora album som har plats för upp till 500 bilder.",44.28500142691472
nb,sv,- Jeg skal være i Tanzania i tre måneder.,"Ja, jag ska åka till Tanzania i tre månader.",41,44,9,9,nb_sv,- Jag ska vara i Tanzania i tre månader.,37.20090803840517
nb,sv,"- Det jeg frykter mer enn å miste kunder, er at vi skal slutte å stå opp for verdiene våre og reagere på urett, skriver hun til DN.","- Det jag fruktar mer än att förlora kunder är vi kommer sluta stå upp för våra värderingar och att reagera på orättvisor, säger hon till Dagens Näringsliv.",131,156,28,28,nb_sv,"Det jag fruktar mer än att förlora kunder, är att vi ska sluta stå upp för våra värden och reagera på orättvisor, skriver hon till DN.",46.908045322709846
nb,sv,"De skal ifølge skuespilleren ha ropt rasistiske og homofiendtlige skjellsord mens de slo, helte blekemiddel på ham og la en løkke rundt halsen hans.",Männen ska ha ha ropat rasistiska och homofobiska skällsord och bundit ett rep runt hans hals och hällt blekmedel över honom.,148,125,24,21,nb_sv,"De ska följa skådespelaren ha ropade rasistiska och homifiendliga skålar medan de slog, helt bleka medel på honom och låt en lökk runt hans halsar.",4.807547001959649
